id,cuisine
2021,moroccan
2532,cajun_creole
27724,indian
8754,filipino
4301,southern_us
25137,cajun_creole
24483,russian
8566,thai
46526,irish
42148,british
17663,brazilian
25669,italian
4011,spanish
19432,korean
11439,italian
1162,japanese
20953,mexican
38796,mexican
30043,japanese
36182,mexican
33840,indian
43911,brazilian
5736,filipino
17534,brazilian
51,brazilian
1032,italian
32889,cajun_creole
34487,korean
49264,mexican
5804,greek
9724,italian
4112,chinese
16786,jamaican
2781,brazilian
5785,irish
17249,spanish
27894,chinese
11444,thai
35396,southern_us
15083,filipino
36320,chinese
49475,italian
32585,british
22474,irish
3014,cajun_creole
40396,southern_us
36634,greek
18543,indian
22089,mexican
33545,vietnamese
29049,irish
9681,cajun_creole
31476,southern_us
46081,cajun_creole
1293,greek
3830,brazilian
49201,irish
4236,cajun_creole
17185,brazilian
48757,korean
48277,indian
19192,japanese
23579,cajun_creole
867,indian
919,jamaican
11704,southern_us
10939,japanese
6397,southern_us
21926,british
41831,chinese
29221,filipino
15627,french
24228,greek
31854,greek
45533,french
24915,vietnamese
6750,spanish
43562,japanese
37717,spanish
8060,brazilian
27317,british
23501,vietnamese
22255,moroccan
27812,cajun_creole
31490,filipino
43951,southern_us
11407,cajun_creole
31821,thai
32173,cajun_creole
36050,japanese
18967,irish
20530,japanese
21805,spanish
28743,japanese
29386,chinese
28475,british
48106,british
14681,french
49120,brazilian
27651,indian
2803,irish
27372,cajun_creole
25807,french
25050,irish
35790,japanese
42729,jamaican
6419,indian
19723,indian
11569,japanese
10002,vietnamese
28748,moroccan
33729,spanish
6109,greek
9245,cajun_creole
6013,greek
4408,mexican
3973,brazilian
5079,thai
43736,moroccan
43841,jamaican
17547,jamaican
1014,british
16213,british
27984,russian
16158,korean
13703,chinese
7838,spanish
40922,korean
15497,japanese
18323,cajun_creole
24432,russian
4125,irish
47287,thai
27909,moroccan
42533,greek
41140,brazilian
12009,french
24666,french
9000,brazilian
33269,spanish
35110,southern_us
14557,russian
1002,filipino
3870,spanish
44030,korean
4669,thai
18282,indian
25388,brazilian
30918,filipino
31096,jamaican
11806,vietnamese
35840,vietnamese
29994,southern_us
16630,russian
4862,brazilian
6376,chinese
21696,japanese
2875,italian
11132,vietnamese
22506,japanese
1397,thai
17443,cajun_creole
21524,southern_us
29622,filipino
36085,vietnamese
39557,mexican
2648,korean
40347,moroccan
38771,french
44395,italian
39038,french
24321,southern_us
47886,chinese
15905,brazilian
3533,italian
36315,irish
46414,japanese
29440,italian
4754,brazilian
17729,southern_us
42372,vietnamese
34214,british
9500,mexican
25896,spanish
12995,vietnamese
11756,cajun_creole
22586,british
32800,southern_us
10408,irish
10572,french
24046,filipino
30697,jamaican
46439,jamaican
38885,cajun_creole
20199,moroccan
45830,southern_us
10050,irish
20936,brazilian
32765,filipino
28668,thai
45215,irish
6217,jamaican
40777,vietnamese
46472,russian
2281,spanish
38572,italian
6585,british
14684,spanish
9667,chinese
14907,russian
8693,spanish
18101,cajun_creole
21028,british
18313,russian
9982,french
6976,indian
40781,irish
46741,korean
3444,indian
45802,moroccan
12432,indian
6856,british
23581,vietnamese
9211,korean
34069,british
22324,korean
26983,vietnamese
35515,thai
19409,irish
9731,russian
39758,korean
42449,southern_us
22877,filipino
23264,vietnamese
26064,thai
9606,brazilian
7595,british
10261,thai
24981,japanese
47183,spanish
12375,korean
23489,cajun_creole
3309,brazilian
44269,thai
21212,cajun_creole
44846,russian
3875,irish
36756,indian
9086,thai
29308,indian
19797,mexican
21599,brazilian
36287,japanese
27373,indian
12132,mexican
24708,indian
22669,spanish
46213,greek
47599,jamaican
37858,russian
46458,italian
34236,jamaican
7138,moroccan
4875,jamaican
24731,thai
11611,spanish
20894,cajun_creole
12151,spanish
49053,thai
43792,italian
6018,greek
42349,brazilian
29888,japanese
30048,japanese
8955,greek
5600,mexican
31683,cajun_creole
20995,japanese
24548,thai
10270,italian
28782,korean
13966,irish
44278,italian
40731,greek
19851,irish
12641,moroccan
17720,indian
37801,irish
13693,russian
603,mexican
8988,indian
24909,greek
43047,mexican
11217,cajun_creole
22969,filipino
39295,irish
44185,brazilian
327,mexican
12836,british
11299,thai
34168,greek
15066,french
13971,russian
20664,mexican
49079,irish
6770,spanish
37297,thai
44681,vietnamese
25754,korean
28550,french
29004,moroccan
49518,moroccan
46998,filipino
4823,irish
15740,brazilian
49054,greek
19638,indian
43786,italian
10856,filipino
3192,french
1796,british
236,southern_us
37505,thai
21677,indian
38126,greek
20081,jamaican
10068,irish
27020,brazilian
40715,british
4271,russian
17579,spanish
27270,british
28267,filipino
27677,southern_us
32604,thai
37138,french
6294,british
32315,mexican
41792,brazilian
16595,vietnamese
34078,british
13794,japanese
48213,vietnamese
31810,chinese
9232,irish
20850,spanish
16448,japanese
17795,cajun_creole
30674,brazilian
29811,thai
33646,jamaican
10369,brazilian
35048,japanese
46730,mexican
11477,thai
5846,thai
24667,russian
22900,korean
9423,brazilian
42347,russian
10922,cajun_creole
15777,spanish
1195,mexican
29279,irish
17614,moroccan
21031,korean
9019,japanese
8853,indian
27544,chinese
4608,southern_us
2769,moroccan
10110,brazilian
31823,jamaican
26227,japanese
24508,thai
43947,russian
47277,british
22220,mexican
33214,cajun_creole
33312,italian
7928,french
32869,russian
42076,vietnamese
36891,spanish
30152,chinese
313,british
47091,russian
14514,korean
18235,british
26042,southern_us
35038,moroccan
13978,moroccan
47002,british
21094,spanish
13017,italian
16372,cajun_creole
31550,cajun_creole
370,japanese
23916,filipino
16521,japanese
22802,thai
16357,british
21960,vietnamese
13401,italian
46443,indian
28013,cajun_creole
47479,chinese
28441,italian
48359,italian
4193,russian
10128,british
31943,indian
22214,korean
19154,brazilian
40075,southern_us
28502,brazilian
26138,thai
43438,mexican
2242,filipino
26504,irish
39388,vietnamese
30011,greek
21840,mexican
46986,filipino
47365,filipino
16845,russian
14543,chinese
26612,cajun_creole
24167,mexican
16540,jamaican
11760,thai
27205,russian
27053,brazilian
11126,irish
4673,thai
6873,thai
6924,spanish
1156,irish
35065,spanish
25018,irish
2013,jamaican
41180,korean
133,british
15558,thai
25721,spanish
36543,cajun_creole
4381,vietnamese
12857,moroccan
43016,japanese
44901,spanish
47981,french
17942,chinese
10158,french
11575,southern_us
2784,moroccan
229,korean
3330,vietnamese
8096,korean
10475,southern_us
28164,thai
40324,korean
35644,cajun_creole
12882,spanish
36403,vietnamese
31482,moroccan
19854,filipino
34136,vietnamese
26289,french
24955,chinese
3785,brazilian
42392,british
40628,mexican
4253,spanish
19562,jamaican
1189,brazilian
27870,mexican
339,korean
36589,jamaican
519,irish
26577,cajun_creole
9258,jamaican
18690,indian
41665,thai
4485,british
6221,southern_us
8131,moroccan
27672,spanish
13033,french
34580,japanese
30508,russian
38865,japanese
47149,vietnamese
24924,cajun_creole
38795,filipino
44825,southern_us
36855,filipino
48305,greek
19482,moroccan
8935,irish
37946,japanese
13755,russian
47007,thai
34742,vietnamese
8527,brazilian
19206,thai
25799,filipino
26985,jamaican
49104,mexican
47871,irish
45767,southern_us
42406,moroccan
39016,filipino
32666,chinese
47848,brazilian
23698,irish
21671,vietnamese
9897,french
5454,cajun_creole
45957,filipino
41165,japanese
4571,moroccan
29052,mexican
26740,brazilian
12496,mexican
28878,indian
45139,italian
256,british
5311,korean
32114,spanish
36869,italian
39652,chinese
25933,korean
38099,italian
38369,mexican
22489,indian
11365,french
48544,japanese
22670,spanish
1218,moroccan
39519,british
8839,japanese
36245,indian
14797,southern_us
5268,japanese
10358,french
10036,brazilian
37307,japanese
40597,moroccan
29688,cajun_creole
19783,jamaican
423,moroccan
27353,southern_us
19759,spanish
10429,filipino
45689,russian
1169,thai
34243,russian
32838,mexican
48853,italian
45757,spanish
27531,irish
32236,italian
34638,thai
47946,french
30598,moroccan
1749,filipino
21939,jamaican
30875,southern_us
42792,moroccan
12380,brazilian
48403,chinese
34186,japanese
15900,southern_us
38907,korean
35447,thai
31842,vietnamese
33953,chinese
20569,greek
29822,spanish
584,cajun_creole
24004,irish
43265,cajun_creole
29251,moroccan
33798,chinese
21312,british
3739,french
24748,southern_us
25311,thai
43715,moroccan
21934,mexican
20538,russian
48840,jamaican
6586,italian
37771,moroccan
6112,japanese
47944,cajun_creole
38275,british
28126,japanese
22422,filipino
5305,vietnamese
35772,mexican
5341,italian
49491,russian
743,spanish
26558,indian
13925,british
41764,brazilian
36120,indian
6952,italian
40620,vietnamese
17124,brazilian
23444,french
1977,spanish
13417,chinese
42123,french
45457,jamaican
1655,russian
33346,italian
26981,brazilian
3067,brazilian
25273,jamaican
16897,korean
10284,french
45324,filipino
33733,russian
33326,italian
39337,vietnamese
13674,japanese
3726,french
4501,thai
48437,southern_us
22443,italian
38069,mexican
37740,mexican
26973,irish
33399,spanish
9358,russian
24784,spanish
46043,spanish
21798,filipino
13422,thai
33081,brazilian
48878,chinese
11370,chinese
30817,moroccan
28004,french
18349,japanese
9561,spanish
36933,mexican
8157,thai
22382,moroccan
25500,japanese
39490,russian
18710,italian
35004,greek
17719,moroccan
19256,southern_us
48264,greek
52,greek
43628,thai
41707,vietnamese
29524,greek
23716,southern_us
6355,thai
16054,korean
39766,korean
44868,italian
46752,korean
8413,japanese
49260,brazilian
45751,jamaican
34634,southern_us
2405,southern_us
48092,japanese
9995,southern_us
3165,indian
19395,brazilian
9715,cajun_creole
41697,cajun_creole
20053,filipino
38879,moroccan
30008,southern_us
12349,irish
16217,chinese
36621,thai
40661,greek
48599,moroccan
22501,spanish
2192,indian
35798,french
46899,cajun_creole
520,japanese
43283,cajun_creole
20397,british
10162,greek
24135,jamaican
17849,vietnamese
37654,spanish
26158,greek
5428,spanish
18673,greek
34525,vietnamese
17364,southern_us
33684,british
9802,vietnamese
24240,jamaican
11809,russian
41184,italian
23188,greek
31228,irish
6443,russian
1231,cajun_creole
10733,korean
40737,japanese
35499,brazilian
8318,french
47684,russian
15563,greek
7349,cajun_creole
48592,greek
47078,moroccan
18835,greek
6332,cajun_creole
16661,chinese
10943,irish
46362,thai
38598,mexican
42888,filipino
24256,italian
44570,japanese
29791,southern_us
24175,british
36713,italian
40644,spanish
28655,japanese
2848,chinese
34162,filipino
26633,italian
43273,brazilian
48550,brazilian
37308,korean
19005,spanish
1921,chinese
8472,british
44040,moroccan
12770,irish
11145,italian
6660,italian
20760,spanish
42642,korean
4662,greek
26597,jamaican
39988,korean
44052,indian
15811,greek
46315,filipino
5398,vietnamese
40009,mexican
15089,british
28628,mexican
39013,italian
1963,jamaican
8842,russian
31195,cajun_creole
37598,indian
24539,brazilian
39305,southern_us
23465,chinese
36550,indian
33725,brazilian
29517,mexican
11675,vietnamese
23852,brazilian
42909,jamaican
37054,thai
12000,indian
9166,jamaican
47048,italian
22116,indian
45240,jamaican
33943,vietnamese
15308,korean
38756,southern_us
32704,italian
29469,italian
47877,italian
48756,thai
21975,brazilian
29429,moroccan
20881,southern_us
47414,irish
9345,moroccan
47011,russian
27112,jamaican
20402,southern_us
45341,chinese
32670,cajun_creole
41698,filipino
19857,jamaican
42417,chinese
32254,british
2942,irish
46855,french
20696,korean
48300,italian
192,jamaican
32018,indian
36695,chinese
48964,cajun_creole
12766,southern_us
42491,british
38537,korean
22752,filipino
13104,irish
24203,french
38935,indian
805,jamaican
3417,filipino
10861,french
26640,southern_us
45720,french
49419,indian
40352,moroccan
23447,japanese
35394,filipino
10875,french
33773,italian
1539,chinese
27817,filipino
12418,british
37243,chinese
42127,vietnamese
12905,vietnamese
43889,spanish
45671,cajun_creole
9885,filipino
16313,italian
29862,cajun_creole
11076,southern_us
14205,southern_us
160,vietnamese
25777,chinese
11522,greek
27860,british
15442,italian
21682,indian
47530,french
10462,moroccan
19447,italian
32509,southern_us
13777,vietnamese
46566,brazilian
12818,jamaican
6901,russian
8420,cajun_creole
18262,filipino
26488,italian
40225,spanish
24543,jamaican
38946,french
48842,british
2245,russian
28820,jamaican
26076,spanish
21408,moroccan
43137,indian
16077,cajun_creole
6136,vietnamese
26797,chinese
22232,irish
32513,russian
46573,russian
23417,italian
28077,southern_us
48348,spanish
14165,korean
34531,indian
48014,cajun_creole
45409,korean
29847,thai
29100,chinese
47637,vietnamese
25472,cajun_creole
34066,russian
23038,moroccan
5813,chinese
12715,russian
37649,vietnamese
4643,thai
31958,moroccan
48808,vietnamese
14005,greek
25496,mexican
37029,vietnamese
25821,british
43337,mexican
38604,filipino
29603,southern_us
21318,cajun_creole
20175,thai
49623,chinese
16352,chinese
48535,cajun_creole
3761,spanish
24743,japanese
2493,french
29402,italian
47827,brazilian
44726,irish
20472,irish
48253,british
9810,irish
24644,french
9437,korean
48306,japanese
5288,thai
23638,moroccan
8961,filipino
29190,southern_us
40440,southern_us
1485,irish
3237,japanese
49664,korean
7013,filipino
31322,spanish
9921,french
43495,vietnamese
16404,french
14207,spanish
36283,jamaican
45185,british
46086,indian
15950,spanish
10852,french
7872,vietnamese
23328,korean
33971,korean
43534,irish
31355,mexican
41253,cajun_creole
41422,brazilian
48204,cajun_creole
32057,irish
43836,chinese
24107,french
36496,jamaican
6061,greek
3404,thai
13461,greek
42443,italian
49612,mexican
48237,cajun_creole
25591,russian
5051,spanish
38735,southern_us
45315,spanish
10499,cajun_creole
37733,french
28537,british
42701,italian
2149,chinese
8204,japanese
48318,jamaican
31976,vietnamese
16798,chinese
3463,moroccan
45378,filipino
5059,spanish
634,russian
31436,vietnamese
44424,indian
27210,vietnamese
9367,southern_us
42447,moroccan
39473,thai
48459,chinese
26925,greek
27418,thai
43549,italian
28330,russian
23540,japanese
23046,vietnamese
3010,british
3764,russian
8310,moroccan
24067,filipino
33496,russian
17217,greek
38134,filipino
48225,moroccan
10819,spanish
20270,russian
11362,russian
15251,japanese
39093,brazilian
10567,mexican
45243,french
5649,filipino
40569,jamaican
1045,spanish
10509,brazilian
14626,jamaican
18812,greek
4233,indian
13695,filipino
40308,southern_us
46604,mexican
22035,indian
39290,irish
46065,indian
41748,filipino
26524,russian
32543,chinese
4398,french
27069,indian
33375,korean
4039,russian
8010,japanese
45016,southern_us
49669,chinese
43785,brazilian
4641,british
20897,thai
27149,korean
48400,brazilian
47164,moroccan
43054,vietnamese
44898,thai
43722,japanese
6650,japanese
23376,irish
24251,french
41325,thai
19133,vietnamese
15843,southern_us
34532,italian
21679,brazilian
35411,filipino
9765,filipino
16906,vietnamese
37624,jamaican
19551,irish
42361,greek
16853,french
36743,filipino
30296,greek
40826,russian
25987,southern_us
37150,korean
42940,japanese
8704,greek
27779,moroccan
27962,vietnamese
42110,mexican
43848,spanish
2334,irish
18882,korean
32970,french
44755,greek
34346,korean
5155,cajun_creole
36723,thai
41932,brazilian
14939,british
36282,korean
8585,filipino
40931,jamaican
47156,greek
7015,moroccan
9084,greek
44893,japanese
43738,japanese
11072,greek
37376,russian
25937,southern_us
37277,vietnamese
22283,moroccan
3742,indian
34508,british
19929,mexican
7,cajun_creole
46340,moroccan
3755,greek
19864,chinese
41988,jamaican
35558,thai
19853,brazilian
17597,spanish
45852,indian
22994,french
5226,vietnamese
770,irish
19583,irish
8878,jamaican
37395,chinese
17516,korean
14983,korean
33265,vietnamese
32004,southern_us
29173,thai
9512,british
28947,japanese
19787,chinese
39736,french
30802,korean
23130,filipino
3222,vietnamese
46823,southern_us
27115,moroccan
31230,moroccan
12128,southern_us
30321,spanish
5252,jamaican
17584,indian
8978,russian
14020,greek
34404,brazilian
20503,filipino
13911,french
23318,mexican
34663,mexican
31032,russian
30561,indian
17515,filipino
21828,korean
38861,italian
45901,chinese
35750,filipino
30109,brazilian
4834,greek
42267,french
13611,greek
38270,indian
29008,british
43002,spanish
21180,spanish
35667,mexican
2567,greek
24573,brazilian
47258,chinese
2185,greek
26974,filipino
37824,southern_us
23441,chinese
22642,japanese
39849,moroccan
49051,greek
22925,korean
36912,spanish
240,indian
19385,chinese
14144,italian
11335,indian
48223,mexican
18788,russian
25267,russian
25407,vietnamese
15707,french
35675,jamaican
9799,thai
33106,brazilian
20615,indian
8702,french
22866,russian
49019,korean
18556,spanish
16141,vietnamese
48322,brazilian
37350,jamaican
1027,brazilian
37668,mexican
42765,spanish
4797,brazilian
17424,southern_us
42608,british
21519,russian
46087,jamaican
37806,indian
35900,russian
32620,jamaican
31940,korean
1505,chinese
36398,vietnamese
13061,italian
4675,filipino
49036,indian
40404,vietnamese
22999,mexican
15127,southern_us
20104,filipino
48058,french
41589,mexican
11834,filipino
4206,thai
42435,british
25186,filipino
37071,korean
3137,moroccan
741,brazilian
15780,italian
4316,vietnamese
9340,jamaican
46997,italian
15261,british
14689,brazilian
883,korean
40034,moroccan
564,british
15336,mexican
24025,cajun_creole
21582,french
18527,indian
20904,jamaican
8738,mexican
8676,vietnamese
30185,southern_us
41562,southern_us
35307,korean
28143,greek
47656,moroccan
29347,italian
40348,chinese
2254,spanish
38895,filipino
27678,mexican
7841,greek
20334,korean
40242,japanese
21339,spanish
35281,spanish
35105,southern_us
32338,greek
41230,brazilian
35787,irish
30724,japanese
32342,greek
6387,spanish
49285,greek
48681,irish
11476,jamaican
27821,japanese
10071,korean
31396,irish
37046,brazilian
18989,korean
23456,french
12371,korean
19605,filipino
48908,italian
36415,indian
27641,filipino
34351,spanish
48259,british
33139,russian
29250,russian
32743,cajun_creole
47317,russian
46124,jamaican
33783,southern_us
29366,irish
20984,british
6499,brazilian
38253,russian
30846,indian
38089,spanish
41767,french
40076,french
14869,chinese
27388,russian
13289,thai
33625,filipino
33722,irish
35156,thai
9267,chinese
37124,british
7622,jamaican
46842,british
3105,british
32728,irish
24933,japanese
33258,mexican
34757,thai
42060,spanish
29607,italian
41168,irish
39710,cajun_creole
24428,french
35391,filipino
14283,french
47132,brazilian
47127,vietnamese
26861,indian
40946,spanish
30267,indian
3249,irish
31629,thai
48102,cajun_creole
33922,mexican
33084,french
1257,southern_us
32175,vietnamese
33580,southern_us
36307,indian
24430,greek
25946,southern_us
38234,british
9831,spanish
21341,cajun_creole
18746,thai
21259,italian
36407,greek
45971,french
47568,jamaican
9169,british
15917,brazilian
19884,spanish
34196,french
42336,mexican
42846,irish
27223,vietnamese
12495,brazilian
16957,russian
14705,jamaican
49694,southern_us
26122,chinese
20002,mexican
36036,vietnamese
22803,irish
23804,moroccan
14129,filipino
28263,russian
3995,japanese
42930,russian
15527,italian
3274,japanese
49387,italian
33406,irish
32008,british
30325,jamaican
28018,irish
466,thai
11201,southern_us
39689,italian
35109,russian
39297,mexican
39694,spanish
35954,japanese
795,brazilian
13013,cajun_creole
22344,filipino
7505,vietnamese
41009,greek
18178,jamaican
24795,vietnamese
28486,chinese
14189,irish
34459,greek
11618,spanish
25699,irish
5908,mexican
16396,cajun_creole
40936,greek
12568,mexican
4386,thai
34355,chinese
868,british
45186,chinese
19291,jamaican
38548,british
1848,thai
2144,greek
13629,vietnamese
6588,vietnamese
25411,japanese
49162,filipino
4353,greek
13310,moroccan
3313,spanish
46725,mexican
39197,filipino
49483,irish
7108,vietnamese
45368,japanese
22628,thai
40786,japanese
29697,spanish
4103,irish
15011,jamaican
43213,italian
17369,jamaican
1560,spanish
36704,french
40432,spanish
28394,japanese
31410,southern_us
19276,mexican
3024,brazilian
4582,irish
21732,vietnamese
210,greek
622,italian
10935,southern_us
19607,thai
47407,indian
29722,korean
21665,southern_us
16330,thai
10647,vietnamese
33369,greek
35933,british
44010,french
13599,greek
40689,chinese
33887,jamaican
30306,italian
43031,italian
32346,vietnamese
2940,russian
6785,indian
2786,vietnamese
11481,japanese
39121,korean
10954,filipino
33155,japanese
5345,filipino
40164,spanish
48554,japanese
9698,korean
23106,british
43093,cajun_creole
24672,greek
5891,russian
47093,chinese
15009,southern_us
28060,greek
33523,british
2379,brazilian
14775,jamaican
15220,chinese
36851,korean
39829,jamaican
22383,thai
3205,russian
8408,filipino
20126,vietnamese
19470,vietnamese
12053,brazilian
14516,chinese
14748,jamaican
44791,mexican
1532,spanish
30793,jamaican
31881,filipino
5160,french
5057,moroccan
34194,moroccan
41705,indian
19905,spanish
35629,southern_us
42103,southern_us
45941,japanese
9110,thai
42172,japanese
41939,british
45250,jamaican
28289,italian
18355,korean
14703,indian
3461,cajun_creole
45098,greek
11405,vietnamese
46844,japanese
26361,greek
6523,brazilian
24156,thai
29448,filipino
1001,japanese
17391,indian
12403,russian
25749,brazilian
21618,russian
20383,moroccan
12910,japanese
44894,southern_us
24454,russian
5825,filipino
11,korean
23267,brazilian
49099,italian
42191,korean
10319,french
11648,greek
4412,irish
44603,filipino
12311,brazilian
9352,southern_us
47952,jamaican
49425,thai
43678,southern_us
10148,brazilian
16081,vietnamese
49688,chinese
32985,brazilian
11136,greek
41207,italian
46821,jamaican
15891,indian
40458,brazilian
11581,moroccan
45144,korean
47545,japanese
21086,brazilian
35770,french
35552,thai
21580,spanish
191,jamaican
11292,filipino
5941,japanese
25711,greek
43796,italian
29280,irish
9015,vietnamese
28401,jamaican
5686,korean
4547,jamaican
35474,mexican
48123,spanish
43267,southern_us
1135,cajun_creole
37990,british
9701,spanish
47511,irish
19287,greek
39299,filipino
24289,irish
29505,southern_us
40518,jamaican
9584,greek
16133,jamaican
4701,french
39859,korean
29087,vietnamese
9937,british
4356,moroccan
39846,russian
2086,chinese
48530,italian
45933,korean
27744,french
5434,french
19893,cajun_creole
18827,spanish
4968,korean
30024,chinese
2117,thai
47237,thai
20171,vietnamese
13702,moroccan
3935,brazilian
33714,french
45210,russian
22498,french
13586,mexican
17791,russian
12148,italian
14958,greek
37356,russian
7936,cajun_creole
46242,southern_us
30049,italian
25722,filipino
26562,vietnamese
34145,japanese
15874,vietnamese
14347,spanish
42311,indian
41735,moroccan
4188,chinese
47079,irish
24816,british
10631,italian
28766,indian
8876,russian
49258,greek
14429,korean
49598,chinese
29394,japanese
25872,irish
22278,japanese
26095,mexican
11504,italian
12930,thai
19846,mexican
7989,jamaican
10964,moroccan
35529,mexican
4032,filipino
13301,moroccan
4658,filipino
15844,irish
1520,korean
40467,greek
1920,korean
44382,indian
29341,jamaican
18516,vietnamese
482,filipino
7100,french
22396,mexican
19439,japanese
24306,japanese
37618,southern_us
5751,cajun_creole
16615,japanese
12969,spanish
35806,british
33677,french
45656,moroccan
10030,japanese
3424,british
22774,irish
49429,thai
32014,filipino
5238,jamaican
11811,filipino
44987,mexican
15113,indian
48635,japanese
29659,british
14245,vietnamese
31750,indian
30367,vietnamese
9257,russian
19427,chinese
28431,irish
7503,british
44760,french
21161,indian
29057,mexican
18401,british
28793,filipino
47306,jamaican
24211,korean
23532,filipino
49332,spanish
35851,russian
7252,italian
17755,vietnamese
36187,brazilian
9847,jamaican
9136,british
32182,southern_us
40130,southern_us
30456,cajun_creole
1221,mexican
16726,irish
15525,filipino
17007,russian
20960,french
8986,korean
5184,russian
40640,italian
24425,russian
1754,indian
10093,thai
23021,brazilian
4222,filipino
48476,southern_us
44301,indian
13850,british
28575,italian
20138,thai
23020,indian
44250,greek
20038,russian
38621,indian
18689,cajun_creole
10545,greek
18473,southern_us
36411,russian
3190,vietnamese
46615,british
6042,indian
33483,chinese
846,irish
34900,indian
12632,french
45948,filipino
49275,filipino
36830,moroccan
28630,thai
47422,southern_us
38625,korean
15296,thai
22919,thai
19145,jamaican
23315,mexican
49413,spanish
46370,mexican
41564,filipino
41226,mexican
20817,cajun_creole
41661,irish
8599,thai
6386,chinese
16523,indian
13154,vietnamese
6583,french
38523,southern_us
19909,thai
32321,british
43106,italian
38704,italian
35681,jamaican
15028,italian
36820,indian
9598,irish
28818,filipino
20418,moroccan
4511,jamaican
391,russian
21507,japanese
31714,jamaican
15215,mexican
24333,spanish
11728,jamaican
20010,cajun_creole
4450,indian
8003,irish
3358,cajun_creole
27326,japanese
32894,chinese
416,russian
11244,vietnamese
46556,vietnamese
47810,thai
32819,vietnamese
33992,japanese
35820,greek
10562,chinese
32036,french
29932,french
36568,french
9280,indian
22836,japanese
42268,irish
48580,italian
12219,brazilian
38662,southern_us
41593,cajun_creole
22886,russian
12617,japanese
3402,british
21195,greek
24569,british
31035,filipino
20229,moroccan
2263,jamaican
10826,french
14394,thai
34210,thai
3429,moroccan
49157,filipino
40847,jamaican
14084,vietnamese
6802,moroccan
22381,cajun_creole
21016,cajun_creole
29024,italian
4478,japanese
36711,british
8300,jamaican
47035,chinese
15596,japanese
19902,filipino
31242,jamaican
21117,russian
15234,french
24993,thai
31007,greek
31687,korean
13657,vietnamese
36612,british
14008,japanese
32124,thai
43570,chinese
14059,vietnamese
30246,filipino
36028,vietnamese
22339,italian
42525,vietnamese
1443,indian
